id_ambulancia,t0,n_pm_w,n_cm_w,n_total_mant_w,dias_desde_ultima_interv,n_eventos_vehicular_w,n_eventos_electrico_w,n_eventos_equipamiento_w,n_episodios_downtime_w,downtime_total_dias_w,downtime_promedio_dias_w,disponibilidad_w,km_en_w,servicios_en_w,equipamiento_funcional,y_inoperativa_14
AMB-T2-009,2024-03-08,2,1,3,21,1,0,2,0,0.0,0.0,1.0,7095.0,100,1,0
AMB-T2-009,2024-03-15,2,1,3,5,2,0,1,0,0.0,0.0,1.0,7095.0,100,1,0
AMB-T2-009,2024-03-22,2,1,3,12,2,0,1,0,0.0,0.0,1.0,7095.0,100,1,0
AMB-T2-009,2024-03-29,2,1,3,19,2,0,1,0,0.0,0.0,1.0,7095.0,100,1,0
AMB-T2-009,2024-04-05,3,1,4,2,2,0,2,0,0.0,0.0,1.0,7365.0,128,1,0
AMB-T2-009,2024-04-12,2,1,3,9,2,0,1,0,0.0,0.0,1.0,7365.0,128,1,1
AMB-T2-009,2024-04-19,2,0,2,16,1,0,1,0,0.0,0.0,1.0,7365.0,128,1,1
AMB-T2-009,2024-04-26,2,0,2,23,1,0,1,1,4.9,4.9,0.9183,7365.0,128,1,0
AMB-T2-009,2024-05-03,2,0,2,30,1,0,1,1,4.9,4.9,0.9183,7799.0,108,1,0
AMB-T2-009,2024-05-10,2,0,2,6,1,0,1,1,4.9,4.9,0.9183,7799.0,108,1,0
AMB-T2-009,2024-05-17,2,0,2,13,1,0,1,1,4.9,4.9,0.9183,7799.0,108,1,0
AMB-T2-009,2024-05-24,2,0,2,20,1,0,1,1,4.9,4.9,0.9183,7799.0,108,1,0
AMB-T2-009,2024-05-31,3,0,3,4,1,1,1,1,4.9,4.9,0.9183,3758.0,43,1,0
AMB-T2-009,2024-06-07,2,0,2,11,1,1,0,1,4.9,4.9,0.9183,7913.0,87,1,0
AMB-T2-009,2024-06-14,3,0,3,2,2,1,0,1,4.9,4.9,0.9183,7913.0,87,1,1
AMB-T2-009,2024-06-21,3,0,3,9,2,1,0,0,0.0,0.0,1.0,7913.0,87,1,1
AMB-T2-009,2024-06-28,3,1,4,4,3,1,0,1,6.7,6.7,0.8883,7913.0,87,1,0
AMB-T2-009,2024-07-05,2,1,3,11,2,1,0,1,6.7,6.7,0.8883,8378.0,108,1,0
AMB-T2-009,2024-07-12,3,1,4,3,3,1,0,1,6.7,6.7,0.8883,8378.0,108,1,0
AMB-T2-009,2024-07-19,3,1,4,10,3,1,0,1,6.7,6.7,0.8883,8378.0,108,1,1
AMB-T2-009,2024-07-26,2,1,3,17,3,0,0,1,6.7,6.7,0.8883,8378.0,108,1,1
AMB-T2-009,2024-08-02,3,1,4,1,4,0,0,2,13.3,6.65,0.7783,8605.0,121,1,0
AMB-T2-009,2024-08-09,3,1,4,8,4,0,0,2,13.3,6.65,0.7783,8605.0,121,1,0
AMB-T2-009,2024-08-16,2,1,3,15,3,0,0,2,13.3,6.65,0.7783,8605.0,121,1,0
AMB-T2-009,2024-08-23,2,0,2,22,2,0,0,1,6.6,6.6,0.89,8605.0,121,1,0
AMB-T2-009,2024-08-30,3,0,3,1,2,1,0,1,6.6,6.6,0.89,4382.0,57,1,0
AMB-T2-009,2024-09-06,3,0,3,8,2,1,0,1,6.6,6.6,0.89,7457.0,98,1,0
AMB-T2-009,2024-09-13,2,0,2,15,1,1,0,1,6.6,6.6,0.89,7457.0,98,1,0
AMB-T2-009,2024-09-20,2,0,2,22,1,1,0,1,6.6,6.6,0.89,7457.0,98,1,0
AMB-T2-009,2024-09-27,3,0,3,0,1,1,1,1,6.6,6.6,0.89,7457.0,98,1,0
AMB-T2-009,2024-10-04,2,0,2,7,0,1,1,0,0.0,0.0,1.0,5932.0,78,1,0
AMB-T2-009,2024-10-11,2,0,2,14,0,1,1,0,0.0,0.0,1.0,5932.0,78,1,0
AMB-T2-009,2024-10-18,2,0,2,21,0,1,1,0,0.0,0.0,1.0,5932.0,78,1,0
AMB-T2-009,2024-10-25,3,0,3,3,0,1,2,0,0.0,0.0,1.0,5932.0,78,1,0
AMB-T2-009,2024-11-01,2,0,2,10,0,0,2,0,0.0,0.0,1.0,6988.0,107,1,0
AMB-T2-009,2024-11-08,2,0,2,17,0,0,2,0,0.0,0.0,1.0,6988.0,107,1,0
AMB-T2-009,2024-11-15,2,0,2,24,0,0,2,0,0.0,0.0,1.0,6988.0,107,1,0
AMB-T2-009,2024-11-22,2,0,2,31,0,0,2,0,0.0,0.0,1.0,6988.0,107,1,0
AMB-T2-009,2024-11-29,2,0,2,4,1,0,1,0,0.0,0.0,1.0,6988.0,107,1,0
AMB-T2-009,2024-12-06,2,0,2,11,1,0,1,0,0.0,0.0,1.0,8029.0,126,1,0
AMB-T2-009,2024-12-13,2,0,2,18,1,0,1,0,0.0,0.0,1.0,8029.0,126,1,0
AMB-T2-009,2024-12-20,2,0,2,25,1,0,1,0,0.0,0.0,1.0,8029.0,126,1,0
AMB-T2-009,2024-12-27,2,0,2,6,2,0,0,0,0.0,0.0,1.0,8029.0,126,1,0
AMB-T2-009,2025-01-03,2,0,2,13,2,0,0,0,0.0,0.0,1.0,8701.0,112,1,0
AMB-T2-009,2025-01-10,2,0,2,20,2,0,0,0,0.0,0.0,1.0,8701.0,112,1,0
AMB-T2-009,2025-01-17,2,0,2,27,2,0,0,0,0.0,0.0,1.0,8701.0,112,1,0
AMB-T2-009,2025-01-24,2,0,2,4,1,1,0,0,0.0,0.0,1.0,8701.0,112,1,0
AMB-T2-009,2025-01-31,2,0,2,11,1,1,0,0,0.0,0.0,1.0,4803.0,56,1,0
AMB-T2-009,2025-02-07,2,0,2,18,1,1,0,0,0.0,0.0,1.0,8502.0,112,1,0
AMB-T2-009,2025-02-14,3,0,3,0,1,1,1,0,0.0,0.0,1.0,8502.0,112,1,0
AMB-T2-009,2025-02-21,2,0,2,7,0,1,1,0,0.0,0.0,1.0,8502.0,112,1,0
AMB-T2-009,2025-02-28,2,0,2,14,0,1,1,0,0.0,0.0,1.0,8502.0,112,1,0
AMB-T2-009,2025-03-07,2,0,2,21,0,1,1,0,0.0,0.0,1.0,7062.0,120,1,0
AMB-T2-009,2025-03-14,2,0,2,28,0,1,1,0,0.0,0.0,1.0,7062.0,120,1,0
AMB-T2-009,2025-03-21,2,0,2,4,0,1,1,0,0.0,0.0,1.0,7062.0,120,1,0
AMB-T2-009,2025-03-28,2,0,2,11,0,1,1,0,0.0,0.0,1.0,7062.0,120,1,0
AMB-T2-009,2025-04-04,2,0,2,18,0,1,1,0,0.0,0.0,1.0,6549.0,112,1,0
AMB-T2-009,2025-04-11,3,0,3,1,0,1,2,0,0.0,0.0,1.0,6549.0,112,1,0
AMB-T2-009,2025-04-18,2,0,2,8,0,1,1,0,0.0,0.0,1.0,6549.0,112,1,0
AMB-T2-009,2025-04-25,2,0,2,15,0,1,1,0,0.0,0.0,1.0,6549.0,112,1,0
AMB-T2-009,2025-05-02,3,0,3,2,0,2,1,0,0.0,0.0,1.0,7161.0,99,1,0
AMB-T2-009,2025-05-09,3,0,3,9,0,2,1,0,0.0,0.0,1.0,7161.0,99,1,0
AMB-T2-009,2025-05-16,2,0,2,16,0,1,1,0,0.0,0.0,1.0,7161.0,99,1,0
AMB-T2-009,2025-05-23,2,0,2,23,0,1,1,0,0.0,0.0,1.0,7161.0,99,1,0
AMB-T2-009,2025-05-30,3,0,3,6,0,2,1,0,0.0,0.0,1.0,7161.0,99,1,0
AMB-T2-009,2025-06-06,3,0,3,13,0,2,1,0,0.0,0.0,1.0,7621.0,104,1,0
AMB-T2-009,2025-06-13,2,0,2,20,0,2,0,0,0.0,0.0,1.0,7621.0,104,1,0
AMB-T2-009,2025-06-20,3,0,3,3,1,2,0,0,0.0,0.0,1.0,7621.0,104,1,0
AMB-T2-009,2025-06-27,3,0,3,10,1,2,0,0,0.0,0.0,1.0,7621.0,104,1,1
AMB-T2-009,2025-07-04,2,0,2,17,1,1,0,0,0.0,0.0,1.0,7205.0,102,1,1
AMB-T2-009,2025-07-11,2,0,2,24,1,1,0,1,1.0,1.0,0.9833,7205.0,102,1,0
AMB-T2-009,2025-07-18,2,0,2,31,1,1,0,1,1.0,1.0,0.9833,7205.0,102,1,0
AMB-T2-009,2025-07-25,2,0,2,1,1,1,0,1,1.0,1.0,0.9833,7205.0,102,1,0
AMB-T2-009,2025-08-01,2,0,2,8,1,1,0,1,1.0,1.0,0.9833,6741.0,96,1,0
AMB-T2-009,2025-08-08,2,0,2,15,1,1,0,1,1.0,1.0,0.9833,6741.0,96,1,0
AMB-T2-009,2025-08-15,3,0,3,5,2,1,0,1,1.0,1.0,0.9833,6741.0,96,1,0
AMB-T2-009,2025-08-22,2,0,2,12,1,1,0,1,1.0,1.0,0.9833,6741.0,96,1,0
AMB-T2-009,2025-08-29,2,0,2,19,1,1,0,1,1.0,1.0,0.9833,6741.0,96,1,0
AMB-T2-009,2025-09-05,3,0,3,5,2,1,0,0,0.0,0.0,1.0,7254.0,106,1,0
AMB-T2-009,2025-09-12,3,0,3,12,2,1,0,0,0.0,0.0,1.0,7254.0,106,1,0
AMB-T2-009,2025-09-19,3,0,3,19,2,1,0,0,0.0,0.0,1.0,7254.0,106,1,0
AMB-T2-009,2025-09-26,3,0,3,1,2,0,1,0,0.0,0.0,1.0,7254.0,106,1,0
AMB-T2-009,2025-10-03,3,0,3,8,2,0,1,0,0.0,0.0,1.0,8189.0,128,1,0
AMB-T2-009,2025-10-10,2,0,2,15,1,0,1,0,0.0,0.0,1.0,8189.0,128,1,0
AMB-T2-009,2025-10-17,2,0,2,22,1,0,1,0,0.0,0.0,1.0,8189.0,128,1,0
AMB-T2-009,2025-10-24,2,0,2,29,1,0,1,0,0.0,0.0,1.0,8189.0,128,1,0
AMB-T2-009,2025-10-31,2,0,2,5,0,0,2,0,0.0,0.0,1.0,4117.0,69,1,0
AMB-T2-009,2025-11-07,2,0,2,12,0,0,2,0,0.0,0.0,1.0,7407.0,136,1,1
AMB-T2-009,2025-11-14,2,0,2,19,0,0,2,0,0.0,0.0,1.0,7407.0,136,1,1
AMB-T2-009,2025-11-21,3,1,4,4,1,1,2,1,3.5,3.5,0.9417,7407.0,136,1,0
AMB-T2-009,2025-11-28,2,1,3,11,1,1,1,1,3.5,3.5,0.9417,7407.0,136,1,0
AMB-T2-009,2025-12-05,2,1,3,18,1,1,1,1,3.5,3.5,0.9417,6848.0,122,1,0
AMB-T2-009,2025-12-12,2,1,3,25,1,1,1,1,3.5,3.5,0.9417,6848.0,122,1,0
AMB-T2-010,2024-03-01,2,0,2,8,1,1,0,1,2.6,2.6,0.9567,5053.0,72,1,1
AMB-T2-010,2024-03-08,2,0,2,15,1,1,0,2,9.8,4.9,0.8367,5053.0,72,1,0
AMB-T2-010,2024-03-15,1,0,1,22,0,1,0,2,9.8,4.9,0.8367,5053.0,72,1,0
AMB-T2-010,2024-03-22,1,0,1,29,0,1,0,2,9.8,4.9,0.8367,5053.0,72,1,0
AMB-T2-010,2024-03-29,1,0,1,36,0,1,0,2,9.8,4.9,0.8367,5053.0,72,1,0
AMB-T2-010,2024-04-05,2,0,2,3,1,1,0,2,9.8,4.9,0.8367,5528.0,57,1,0
AMB-T2-010,2024-04-12,2,0,2,10,1,1,0,2,9.8,4.9,0.8367,5528.0,57,1,0
AMB-T2-010,2024-04-19,2,0,2,17,1,1,0,2,9.8,4.9,0.8367,5528.0,57,1,0
AMB-T2-010,2024-04-26,1,0,1,24,1,0,0,2,9.8,4.9,0.8367,5528.0,57,1,0
AMB-T2-010,2024-05-03,1,0,1,31,1,0,0,1,7.2,7.2,0.88,5008.0,69,1,0
AMB-T2-010,2024-05-10,1,0,1,38,1,0,0,0,0.0,0.0,1.0,5008.0,69,1,0
AMB-T2-010,2024-05-17,2,0,2,2,1,1,0,0,0.0,0.0,1.0,5008.0,69,1,0
AMB-T2-010,2024-05-24,2,0,2,9,1,1,0,0,0.0,0.0,1.0,5008.0,69,1,1
AMB-T2-010,2024-05-31,2,0,2,16,1,1,0,0,0.0,0.0,1.0,1906.0,37,1,1
AMB-T2-010,2024-06-07,1,1,2,2,1,1,0,1,0.6,0.6,0.99,3826.0,71,1,0
AMB-T2-010,2024-06-14,1,1,2,9,1,1,0,1,0.6,0.6,0.99,3826.0,71,1,0
AMB-T2-010,2024-06-21,1,1,2,16,1,1,0,1,0.6,0.6,0.99,3826.0,71,1,0
AMB-T2-010,2024-06-28,2,1,3,0,1,2,0,1,0.6,0.6,0.99,3826.0,71,1,0
AMB-T2-010,2024-07-05,2,1,3,7,1,2,0,1,0.6,0.6,0.99,4594.0,77,1,0
AMB-T2-010,2024-07-12,2,1,3,14,1,2,0,1,0.6,0.6,0.99,4594.0,77,1,0
AMB-T2-010,2024-07-19,1,1,2,21,1,1,0,1,0.6,0.6,0.99,4594.0,77,1,0
AMB-T2-010,2024-07-26,1,1,2,28,1,1,0,1,0.6,0.6,0.99,4594.0,77,1,1
AMB-T2-010,2024-08-02,1,1,2,35,1,1,0,1,0.6,0.6,0.99,4603.0,76,1,1
AMB-T2-010,2024-08-09,2,0,2,4,1,1,0,1,5.4,5.4,0.91,4603.0,76,1,0
AMB-T2-010,2024-08-16,2,0,2,11,1,1,0,1,5.4,5.4,0.91,4603.0,76,1,0
AMB-T2-010,2024-08-23,2,0,2,18,1,1,0,1,5.4,5.4,0.91,4603.0,76,1,0
AMB-T2-010,2024-08-30,1,0,1,25,1,0,0,1,5.4,5.4,0.91,1929.0,33,1,0
AMB-T2-010,2024-09-06,1,0,1,32,1,0,0,1,5.4,5.4,0.91,5041.0,78,1,0
AMB-T2-010,2024-09-13,2,0,2,0,2,0,0,1,5.4,5.4,0.91,5041.0,78,1,0
AMB-T2-010,2024-09-20,2,0,2,7,2,0,0,1,5.4,5.4,0.91,5041.0,78,1,0
AMB-T2-010,2024-09-27,2,0,2,14,2,0,0,1,5.4,5.4,0.91,5041.0,78,1,0
AMB-T2-010,2024-10-04,1,0,1,21,1,0,0,1,5.4,5.4,0.91,6825.0,98,1,0
AMB-T2-010,2024-10-11,1,0,1,28,1,0,0,0,0.0,0.0,1.0,6825.0,98,1,0
AMB-T2-010,2024-10-18,1,0,1,35,1,0,0,0,0.0,0.0,1.0,6825.0,98,1,0
AMB-T2-010,2024-10-25,2,0,2,4,2,0,0,0,0.0,0.0,1.0,6825.0,98,1,0
AMB-T2-010,2024-11-01,2,0,2,11,2,0,0,0,0.0,0.0,1.0,6867.0,76,1,0
AMB-T2-010,2024-11-08,2,0,2,18,2,0,0,0,0.0,0.0,1.0,6867.0,76,1,0
AMB-T2-010,2024-11-15,1,0,1,25,1,0,0,0,0.0,0.0,1.0,6867.0,76,1,0
AMB-T2-010,2024-11-22,1,0,1,32,1,0,0,0,0.0,0.0,1.0,6867.0,76,1,1
AMB-T2-010,2024-11-29,2,0,2,1,2,0,0,0,0.0,0.0,1.0,6867.0,76,1,1
AMB-T2-010,2024-12-06,2,1,3,2,2,1,0,1,2.1,2.1,0.965,6080.0,62,1,0
AMB-T2-010,2024-12-13,2,1,3,9,2,1,0,1,2.1,2.1,0.965,6080.0,62,1,0
AMB-T2-010,2024-12-20,1,1,2,16,1,1,0,1,2.1,2.1,0.965,6080.0,62,1,0
AMB-T2-010,2024-12-27,1,1,2,23,1,1,0,1,2.1,2.1,0.965,6080.0,62,1,0
AMB-T2-010,2025-01-03,1,1,2,30,1,1,0,1,2.1,2.1,0.965,5063.0,80,1,0
AMB-T2-010,2025-01-10,1,1,2,37,1,1,0,1,2.1,2.1,0.965,5063.0,80,1,0
AMB-T2-010,2025-01-17,2,1,3,1,1,1,1,1,2.1,2.1,0.965,5063.0,80,1,0
AMB-T2-010,2025-01-24,2,1,3,8,1,1,1,1,2.1,2.1,0.965,5063.0,80,1,0
AMB-T2-010,2025-01-31,1,1,2,15,0,1,1,1,2.1,2.1,0.965,2137.0,41,1,0
AMB-T2-010,2025-02-07,1,0,1,22,0,0,1,0,0.0,0.0,1.0,5172.0,86,1,0
AMB-T2-010,2025-02-14,1,0,1,29,0,0,1,0,0.0,0.0,1.0,5172.0,86,1,0
AMB-T2-010,2025-02-21,1,0,1,36,0,0,1,0,0.0,0.0,1.0,5172.0,86,1,0
AMB-T2-010,2025-02-28,2,0,2,0,1,0,1,0,0.0,0.0,1.0,5172.0,86,1,0
AMB-T2-010,2025-03-07,2,0,2,7,1,0,1,0,0.0,0.0,1.0,4975.0,93,1,0
AMB-T2-010,2025-03-14,2,0,2,14,1,0,1,0,0.0,0.0,1.0,4975.0,93,1,0
AMB-T2-010,2025-03-21,1,0,1,21,1,0,0,0,0.0,0.0,1.0,4975.0,93,1,0
AMB-T2-010,2025-03-28,1,0,1,28,1,0,0,0,0.0,0.0,1.0,4975.0,93,1,0
AMB-T2-010,2025-04-04,1,0,1,35,1,0,0,0,0.0,0.0,1.0,4025.0,90,1,0
AMB-T2-010,2025-04-11,1,0,1,42,1,0,0,0,0.0,0.0,1.0,4025.0,90,1,1
AMB-T2-010,2025-04-18,1,0,1,49,1,0,0,0,0.0,0.0,1.0,4025.0,90,1,1
AMB-T2-010,2025-04-25,2,0,2,5,2,0,0,1,1.0,1.0,0.9833,4025.0,90,1,1
AMB-T2-010,2025-05-02,1,0,1,12,1,0,0,2,10.6,5.3,0.8233,4371.0,79,1,0
AMB-T2-010,2025-05-09,1,0,1,19,1,0,0,2,10.6,5.3,0.8233,4371.0,79,1,0
AMB-T2-010,2025-05-16,1,0,1,26,1,0,0,2,10.6,5.3,0.8233,4371.0,79,1,0
AMB-T2-010,2025-05-23,1,0,1,33,1,0,0,2,10.6,5.3,0.8233,4371.0,79,1,0
AMB-T2-010,2025-05-30,2,0,2,2,2,0,0,2,10.6,5.3,0.8233,4371.0,79,1,0
AMB-T2-010,2025-06-06,2,0,2,9,2,0,0,2,10.6,5.3,0.8233,5213.0,64,1,0
AMB-T2-010,2025-06-13,2,0,2,16,2,0,0,2,10.6,5.3,0.8233,5213.0,64,1,0
AMB-T2-010,2025-06-20,1,0,1,23,1,0,0,1,9.6,9.6,0.84,5213.0,64,1,0
AMB-T2-010,2025-06-27,1,0,1,30,1,0,0,0,0.0,0.0,1.0,5213.0,64,1,0
AMB-T2-010,2025-07-04,1,0,1,37,1,0,0,0,0.0,0.0,1.0,6562.0,44,1,0
AMB-T2-010,2025-07-11,2,0,2,1,1,0,1,0,0.0,0.0,1.0,6562.0,44,1,0
AMB-T2-010,2025-07-18,2,0,2,8,1,0,1,0,0.0,0.0,1.0,6562.0,44,1,0
AMB-T2-010,2025-07-25,2,0,2,15,1,0,1,0,0.0,0.0,1.0,6562.0,44,1,0
AMB-T2-010,2025-08-01,1,0,1,22,0,0,1,0,0.0,0.0,1.0,5744.0,61,1,0
AMB-T2-010,2025-08-08,1,0,1,29,0,0,1,0,0.0,0.0,1.0,5744.0,61,1,0
AMB-T2-010,2025-08-15,1,0,1,36,0,0,1,0,0.0,0.0,1.0,5744.0,61,1,0
AMB-T2-010,2025-08-22,2,0,2,3,0,1,1,0,0.0,0.0,1.0,5744.0,61,1,0
AMB-T2-010,2025-08-29,2,0,2,10,0,1,1,0,0.0,0.0,1.0,5744.0,61,1,0
AMB-T2-010,2025-09-05,2,0,2,17,0,1,1,0,0.0,0.0,1.0,4927.0,82,1,0
AMB-T2-010,2025-09-12,1,0,1,24,0,1,0,0,0.0,0.0,1.0,4927.0,82,1,0
AMB-T2-010,2025-09-19,1,0,1,31,0,1,0,0,0.0,0.0,1.0,4927.0,82,1,0
AMB-T2-010,2025-09-26,1,0,1,38,0,1,0,0,0.0,0.0,1.0,4927.0,82,1,0
AMB-T2-010,2025-10-03,2,0,2,3,1,1,0,0,0.0,0.0,1.0,5251.0,82,1,0
AMB-T2-010,2025-10-10,2,0,2,10,1,1,0,0,0.0,0.0,1.0,5251.0,82,1,0
AMB-T2-010,2025-10-17,2,0,2,17,1,1,0,0,0.0,0.0,1.0,5251.0,82,1,0
AMB-T2-010,2025-10-24,1,0,1,24,1,0,0,0,0.0,0.0,1.0,5251.0,82,1,0
AMB-T2-010,2025-10-31,1,0,1,31,1,0,0,0,0.0,0.0,1.0,2433.0,44,1,0
AMB-T2-010,2025-11-07,2,0,2,0,1,0,1,0,0.0,0.0,1.0,4762.0,100,1,0
AMB-T2-010,2025-11-14,2,0,2,7,1,0,1,0,0.0,0.0,1.0,4762.0,100,1,0
AMB-T2-010,2025-11-21,2,0,2,14,1,0,1,0,0.0,0.0,1.0,4762.0,100,1,0
AMB-T2-010,2025-11-28,2,0,2,21,1,0,1,0,0.0,0.0,1.0,4762.0,100,1,0
AMB-T2-010,2025-12-05,1,0,1,28,0,0,1,0,0.0,0.0,1.0,5300.0,106,1,0
AMB-T2-010,2025-12-12,1,0,1,35,0,0,1,0,0.0,0.0,1.0,5300.0,106,1,0
AMB-T2-011,2024-03-01,2,1,3,9,2,1,0,5,4.5,0.9,0.925,3035.0,63,1,0
AMB-T2-011,2024-03-08,1,1,2,16,1,1,0,5,4.5,0.9,0.925,3035.0,63,1,0
AMB-T2-011,2024-03-15,1,1,2,23,1,1,0,4,3.5,0.88,0.9417,3035.0,63,1,0
AMB-T2-011,2024-03-22,1,0,1,30,0,1,0,2,2.0,1.0,0.9667,3035.0,63,1,0
AMB-T2-011,2024-03-29,1,0,1,37,0,1,0,2,2.0,1.0,0.9667,3035.0,63,1,0
AMB-T2-011,2024-04-05,1,0,1,44,0,1,0,2,2.0,1.0,0.9667,3806.0,63,1,0
AMB-T2-011,2024-04-12,2,0,2,3,1,1,0,2,2.0,1.0,0.9667,3806.0,63,1,0
AMB-T2-011,2024-04-19,2,0,2,10,1,1,0,1,1.0,1.0,0.9833,3806.0,63,1,0
AMB-T2-011,2024-04-26,1,0,1,17,1,0,0,1,1.0,1.0,0.9833,3806.0,63,1,0
AMB-T2-011,2024-05-03,1,0,1,24,1,0,0,0,0.0,0.0,1.0,3242.0,49,1,0
AMB-T2-011,2024-05-10,1,0,1,31,1,0,0,0,0.0,0.0,1.0,3242.0,49,1,0
AMB-T2-011,2024-05-17,1,0,1,38,1,0,0,0,0.0,0.0,1.0,3242.0,49,1,0
AMB-T2-011,2024-05-24,2,0,2,5,2,0,0,0,0.0,0.0,1.0,3242.0,49,1,0
AMB-T2-011,2024-05-31,2,0,2,12,2,0,0,0,0.0,0.0,1.0,1565.0,19,1,0
AMB-T2-011,2024-06-07,2,0,2,19,2,0,0,0,0.0,0.0,1.0,4034.0,52,1,0
AMB-T2-011,2024-06-14,1,0,1,26,1,0,0,0,0.0,0.0,1.0,4034.0,52,1,0
AMB-T2-011,2024-06-21,1,0,1,33,1,0,0,0,0.0,0.0,1.0,4034.0,52,1,0
AMB-T2-011,2024-06-28,1,0,1,40,1,0,0,0,0.0,0.0,1.0,4034.0,52,1,0
AMB-T2-011,2024-07-05,1,0,1,47,1,0,0,0,0.0,0.0,1.0,4394.0,59,1,0
AMB-T2-011,2024-07-12,1,0,1,54,1,0,0,0,0.0,0.0,1.0,4394.0,59,1,0
AMB-T2-011,2024-07-19,1,0,1,6,0,1,0,0,0.0,0.0,1.0,4394.0,59,1,0
AMB-T2-011,2024-07-26,1,0,1,13,0,1,0,0,0.0,0.0,1.0,4394.0,59,1,0
AMB-T2-011,2024-08-02,1,0,1,20,0,1,0,0,0.0,0.0,1.0,3832.0,60,1,0
AMB-T2-011,2024-08-09,1,0,1,27,0,1,0,0,0.0,0.0,1.0,3832.0,60,1,0
AMB-T2-011,2024-08-16,1,0,1,34,0,1,0,0,0.0,0.0,1.0,3832.0,60,1,0
AMB-T2-011,2024-08-23,1,0,1,41,0,1,0,0,0.0,0.0,1.0,3832.0,60,1,0
AMB-T2-011,2024-08-30,2,0,2,3,1,1,0,0,0.0,0.0,1.0,1907.0,34,1,0
AMB-T2-011,2024-09-06,2,0,2,10,1,1,0,0,0.0,0.0,1.0,4959.0,74,1,0
AMB-T2-011,2024-09-13,1,0,1,17,1,0,0,0,0.0,0.0,1.0,4959.0,74,1,0
AMB-T2-011,2024-09-20,1,0,1,24,1,0,0,0,0.0,0.0,1.0,4959.0,74,1,0
AMB-T2-011,2024-09-27,1,0,1,31,1,0,0,0,0.0,0.0,1.0,4959.0,74,1,0
AMB-T2-011,2024-10-04,1,0,1,38,1,0,0,0,0.0,0.0,1.0,4667.0,64,1,0
AMB-T2-011,2024-10-11,1,0,1,45,1,0,0,0,0.0,0.0,1.0,4667.0,64,1,0
AMB-T2-011,2024-10-18,2,0,2,4,1,1,0,0,0.0,0.0,1.0,4667.0,64,1,0
AMB-T2-011,2024-10-25,2,0,2,11,1,1,0,0,0.0,0.0,1.0,4667.0,64,1,0
AMB-T2-011,2024-11-01,1,0,1,18,0,1,0,0,0.0,0.0,1.0,3143.0,53,1,0
AMB-T2-011,2024-11-08,1,0,1,25,0,1,0,0,0.0,0.0,1.0,3143.0,53,1,0
AMB-T2-011,2024-11-15,1,0,1,32,0,1,0,0,0.0,0.0,1.0,3143.0,53,1,0
AMB-T2-011,2024-11-22,1,0,1,39,0,1,0,0,0.0,0.0,1.0,3143.0,53,1,1
AMB-T2-011,2024-11-29,2,0,2,3,0,2,0,0,0.0,0.0,1.0,3143.0,53,1,1
AMB-T2-011,2024-12-06,2,0,2,10,0,2,0,1,4.4,4.4,0.9267,3056.0,67,1,0
AMB-T2-011,2024-12-13,1,0,1,17,0,1,0,1,4.4,4.4,0.9267,3056.0,67,1,0
AMB-T2-011,2024-12-20,1,0,1,24,0,1,0,1,4.4,4.4,0.9267,3056.0,67,1,0
AMB-T2-011,2024-12-27,1,0,1,31,0,1,0,1,4.4,4.4,0.9267,3056.0,67,1,0
AMB-T2-011,2025-01-03,1,0,1,38,0,1,0,1,4.4,4.4,0.9267,2028.0,76,1,0
AMB-T2-011,2025-01-10,1,0,1,45,0,1,0,1,4.4,4.4,0.9267,2028.0,76,1,0
AMB-T2-011,2025-01-17,2,0,2,4,1,1,0,1,4.4,4.4,0.9267,2028.0,76,1,0
AMB-T2-011,2025-01-24,2,0,2,11,1,1,0,1,4.4,4.4,0.9267,2028.0,76,1,0
AMB-T2-011,2025-01-31,1,0,1,18,1,0,0,1,4.4,4.4,0.9267,500.0,38,1,0
AMB-T2-011,2025-02-07,1,0,1,25,1,0,0,0,0.0,0.0,1.0,2680.0,85,1,0
AMB-T2-011,2025-02-14,1,0,1,32,1,0,0,0,0.0,0.0,1.0,2680.0,85,1,0
AMB-T2-011,2025-02-21,1,0,1,39,1,0,0,0,0.0,0.0,1.0,2680.0,85,1,0
AMB-T2-011,2025-02-28,1,0,1,46,1,0,0,0,0.0,0.0,1.0,2680.0,85,1,0
AMB-T2-011,2025-03-07,2,0,2,3,1,0,1,0,0.0,0.0,1.0,4721.0,71,1,0
AMB-T2-011,2025-03-14,1,0,1,10,0,0,1,0,0.0,0.0,1.0,4721.0,71,1,0
AMB-T2-011,2025-03-21,1,0,1,17,0,0,1,0,0.0,0.0,1.0,4721.0,71,1,0
AMB-T2-011,2025-03-28,1,0,1,24,0,0,1,0,0.0,0.0,1.0,4721.0,71,1,0
AMB-T2-011,2025-04-04,1,0,1,31,0,0,1,0,0.0,0.0,1.0,5015.0,54,1,0
AMB-T2-011,2025-04-11,1,0,1,38,0,0,1,0,0.0,0.0,1.0,5015.0,54,1,0
AMB-T2-011,2025-04-18,1,0,1,45,0,0,1,0,0.0,0.0,1.0,5015.0,54,1,0
AMB-T2-011,2025-04-25,1,0,1,52,0,0,1,0,0.0,0.0,1.0,5015.0,54,1,0
AMB-T2-011,2025-05-02,1,0,1,59,0,0,1,0,0.0,0.0,1.0,3329.0,64,1,0
AMB-T2-011,2025-05-09,1,0,1,6,1,0,0,0,0.0,0.0,1.0,3329.0,64,1,0
